,RegionName,City,State,lat,lon,Date,Rent
7797,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-01,1133.0
7904,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-02,1138.0
8011,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-03,1143.0
8118,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-04,1148.0
8225,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-05,1153.0
8332,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-06,1158.0
8439,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-07,1163.0
8546,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-08,1168.0
8653,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-09,1174.0
8760,"Augusta, GA",Augusta, GA,33.4709714,-81.9748429,2020-10,1179.0
35,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-01,1267.0
142,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-02,1273.0
249,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-03,1280.0
356,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-04,1287.0
463,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-05,1293.0
570,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-06,1300.0
677,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-07,1306.0
784,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-08,1313.0
891,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-09,1319.0
998,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-10,1326.0
1105,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-11,1332.0
1212,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2014-12,1338.0
1319,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-01,1344.0
1426,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-02,1349.0
1533,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-03,1355.0
1640,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-04,1361.0
1747,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-05,1366.0
1854,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-06,1372.0
1961,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-07,1378.0
2068,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-08,1384.0
2175,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-09,1389.0
2282,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-10,1395.0
2389,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-11,1399.0
2496,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2015-12,1404.0
2603,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-01,1409.0
2710,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-02,1413.0
2817,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-03,1417.0
2924,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-04,1420.0
3031,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-05,1423.0
3138,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-06,1426.0
3245,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-07,1428.0
3352,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-08,1431.0
3459,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-09,1433.0
3566,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-10,1435.0
3673,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-11,1437.0
3780,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2016-12,1439.0
3887,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-01,1441.0
3994,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-02,1442.0
4101,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-03,1443.0
4208,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-04,1445.0
4315,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-05,1445.0
4422,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-06,1446.0
4529,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-07,1446.0
4636,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-08,1447.0
4743,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-09,1448.0
4850,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-10,1449.0
4957,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-11,1452.0
5064,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2017-12,1454.0
5171,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-01,1456.0
5278,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-02,1461.0
5385,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-03,1465.0
5492,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-04,1470.0
5599,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-05,1476.0
5706,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-06,1482.0
5813,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-07,1488.0
5920,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-08,1494.0
6027,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-09,1500.0
6134,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-10,1506.0
6241,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-11,1512.0
6348,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2018-12,1517.0
6455,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-01,1523.0
6562,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-02,1528.0
6669,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-03,1534.0
6776,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-04,1539.0
6883,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-05,1545.0
6990,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-06,1550.0
7097,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-07,1555.0
7204,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-08,1560.0
7311,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-09,1564.0
7418,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-10,1569.0
7525,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-11,1570.0
7632,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2019-12,1571.0
7739,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-01,1572.0
7846,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-02,1571.0
7953,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-03,1570.0
8060,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-04,1569.0
8167,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-05,1567.0
8274,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-06,1566.0
8381,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-07,1565.0
8488,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-08,1563.0
8595,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-09,1561.0
8702,"Austin, TX",Austin, TX,30.2711286,-97.7436995,2020-10,1559.0
63,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-01,1023.0
170,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-02,1026.0
277,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-03,1028.0
384,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-04,1031.0
491,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-05,1034.0
598,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-06,1037.0
705,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-07,1039.0
812,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-08,1042.0
919,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-09,1045.0
1026,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-10,1048.0
1133,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-11,1050.0
1240,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2014-12,1053.0
1347,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-01,1055.0
1454,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-02,1057.0
1561,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-03,1059.0
1668,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-04,1061.0
1775,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-05,1062.0
1882,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-06,1063.0
1989,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-07,1064.0
2096,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-08,1065.0
2203,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-09,1066.0
2310,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-10,1067.0
2417,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-11,1069.0
2524,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2015-12,1070.0
2631,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-01,1072.0
2738,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-02,1074.0
2845,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-03,1076.0
2952,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-04,1079.0
3059,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-05,1081.0
3166,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-06,1084.0
3273,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-07,1087.0
3380,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-08,1090.0
3487,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-09,1093.0
3594,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-10,1096.0
3701,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-11,1098.0
3808,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2016-12,1101.0
3915,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-01,1104.0
4022,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-02,1106.0
4129,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-03,1109.0
4236,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-04,1111.0
4343,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-05,1114.0
4450,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-06,1117.0
4557,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-07,1120.0
4664,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-08,1123.0
4771,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-09,1126.0
4878,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-10,1129.0
4985,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-11,1133.0
5092,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2017-12,1137.0
5199,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-01,1140.0
5306,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-02,1144.0
5413,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-03,1149.0
5520,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-04,1153.0
5627,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-05,1157.0
5734,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-06,1162.0
5841,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-07,1166.0
5948,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-08,1171.0
6055,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-09,1176.0
6162,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-10,1181.0
6269,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-11,1187.0
6376,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2018-12,1192.0
6483,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-01,1197.0
6590,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-02,1202.0
6697,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-03,1208.0
6804,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-04,1213.0
6911,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-05,1218.0
7018,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-06,1223.0
7125,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-07,1228.0
7232,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-08,1233.0
7339,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-09,1238.0
7446,"Bakersfield, CA",Bakersfield, CA,35.3738712,-119.0194639,2019-10,1243.0
